flight_date,unique_carrier,flight_num,arr_delay
04/01/2015 0:00,B6,427,-10
05/01/2015 0:00,B6,427,-6
06/01/2015 0:00,B6,427,47
07/01/2015 0:00,B6,427,1
08/01/2015 0:00,B6,427,91
09/01/2015 0:00,B6,427,9
11/01/2015 0:00,B6,427,-4
12/01/2015 0:00,B6,427,35
13/01/2015 0:00,B6,427,2
14/01/2015 0:00,B6,427,-6
02/01/2015 0:00,B6,428,15
03/01/2015 0:00,B6,428,99
04/01/2015 0:00,B6,428,39
05/01/2015 0:00,B6,428,100
06/01/2015 0:00,B6,428,133
07/01/2015 0:00,B6,428,-8
08/01/2015 0:00,B6,428,-11
09/01/2015 0:00,B6,428,70
10/01/2015 0:00,B6,428,-8
11/01/2015 0:00,B6,428,-3
12/01/2015 0:00,B6,428,118
02/01/2015 0:00,B6,431,3
03/01/2015 0:00,B6,431,11
04/01/2015 0:00,B6,431,23
05/01/2015 0:00,B6,431,79
06/01/2015 0:00,B6,431,70
07/01/2015 0:00,B6,431,85
08/01/2015 0:00,B6,431,-4
09/01/2015 0:00,B6,431,178
10/01/2015 0:00,B6,431,130
11/01/2015 0:00,B6,431,-24
12/01/2015 0:00,B6,431,75
13/01/2015 0:00,B6,431,24
14/01/2015 0:00,B6,431,17
02/01/2015 0:00,B6,432,8
03/01/2015 0:00,B6,432,-1
04/01/2015 0:00,B6,432,68
05/01/2015 0:00,B6,432,86
06/01/2015 0:00,B6,432,78
07/01/2015 0:00,B6,432,186
08/01/2015 0:00,B6,432,4
09/01/2015 0:00,B6,432,178
10/01/2015 0:00,B6,432,129
11/01/2015 0:00,B6,432,-7
12/01/2015 0:00,B6,432,80
13/01/2015 0:00,B6,432,14
14/01/2015 0:00,B6,432,34
02/01/2015 0:00,B6,433,-17
03/01/2015 0:00,B6,433,-8
04/01/2015 0:00,B6,433,41
05/01/2015 0:00,B6,433,-7
06/01/2015 0:00,B6,433,230
07/01/2015 0:00,B6,433,11
08/01/2015 0:00,B6,433,3
09/01/2015 0:00,B6,433,59
10/01/2015 0:00,B6,433,19
11/01/2015 0:00,B6,433,-27
12/01/2015 0:00,B6,433,8
13/01/2015 0:00,B6,433,4
14/01/2015 0:00,B6,433,-9
02/01/2015 0:00,B6,434,-10
04/01/2015 0:00,B6,434,-10
05/01/2015 0:00,B6,434,-32
06/01/2015 0:00,B6,434,-17
07/01/2015 0:00,B6,434,-15
08/01/2015 0:00,B6,434,-25
09/01/2015 0:00,B6,434,-24
11/01/2015 0:00,B6,434,-17
12/01/2015 0:00,B6,434,44
13/01/2015 0:00,B6,434,7
14/01/2015 0:00,B6,434,8
02/01/2015 0:00,B6,445,59
03/01/2015 0:00,B6,445,
04/01/2015 0:00,B6,445,71
05/01/2015 0:00,B6,445,-23
06/01/2015 0:00,B6,445,126
07/01/2015 0:00,B6,445,26
08/01/2015 0:00,B6,445,-16
09/01/2015 0:00,B6,445,50
10/01/2015 0:00,B6,445,-28
11/01/2015 0:00,B6,445,-24
12/01/2015 0:00,B6,445,161
13/01/2015 0:00,B6,445,-8
14/01/2015 0:00,B6,445,-16
02/01/2015 0:00,B6,447,-5
03/01/2015 0:00,B6,447,-11
04/01/2015 0:00,B6,447,-9
05/01/2015 0:00,B6,447,-17
06/01/2015 0:00,B6,447,-1
07/01/2015 0:00,B6,447,6
08/01/2015 0:00,B6,447,15
09/01/2015 0:00,B6,447,5
10/01/2015 0:00,B6,447,-1
11/01/2015 0:00,B6,447,-8
12/01/2015 0:00,B6,447,-5
13/01/2015 0:00,B6,447,-4
14/01/2015 0:00,B6,447,-10
02/01/2015 0:00,B6,448,4
03/01/2015 0:00,B6,448,-11
04/01/2015 0:00,B6,448,-13
05/01/2015 0:00,B6,448,-14
06/01/2015 0:00,B6,448,32
07/01/2015 0:00,B6,448,-8
08/01/2015 0:00,B6,448,-19
09/01/2015 0:00,B6,448,-9
10/01/2015 0:00,B6,448,-25
11/01/2015 0:00,B6,448,-14
12/01/2015 0:00,B6,448,-19
13/01/2015 0:00,B6,448,-17
14/01/2015 0:00,B6,448,4
02/01/2015 0:00,B6,451,-1
03/01/2015 0:00,B6,451,64
04/01/2015 0:00,B6,451,38
05/01/2015 0:00,B6,451,10
06/01/2015 0:00,B6,451,-16
07/01/2015 0:00,B6,451,15
08/01/2015 0:00,B6,451,-41
09/01/2015 0:00,B6,451,20
10/01/2015 0:00,B6,451,-2
11/01/2015 0:00,B6,451,-28
12/01/2015 0:00,B6,451,-8
13/01/2015 0:00,B6,451,19
14/01/2015 0:00,B6,451,-19
05/01/2015 0:00,B6,354,-25
06/01/2015 0:00,B6,354,-8
07/01/2015 0:00,B6,354,-2
08/01/2015 0:00,B6,354,-2
09/01/2015 0:00,B6,354,-11
10/01/2015 0:00,B6,354,19
11/01/2015 0:00,B6,354,12
12/01/2015 0:00,B6,354,-15
13/01/2015 0:00,B6,354,-19
14/01/2015 0:00,B6,354,-13
06/01/2015 0:00,B6,356,12
07/01/2015 0:00,B6,356,17
08/01/2015 0:00,B6,356,28
09/01/2015 0:00,B6,356,-7
12/01/2015 0:00,B6,356,-11
13/01/2015 0:00,B6,356,-21
14/01/2015 0:00,B6,356,16
06/01/2015 0:00,B6,357,20
07/01/2015 0:00,B6,357,19
08/01/2015 0:00,B6,357,31
09/01/2015 0:00,B6,357,6
12/01/2015 0:00,B6,357,-3
13/01/2015 0:00,B6,357,-1
14/01/2015 0:00,B6,357,14
02/01/2015 0:00,B6,358,55
03/01/2015 0:00,B6,358,132
04/01/2015 0:00,B6,358,27
05/01/2015 0:00,B6,358,-3
06/01/2015 0:00,B6,358,-13
07/01/2015 0:00,B6,358,-7
08/01/2015 0:00,B6,358,-5
09/01/2015 0:00,B6,358,13
10/01/2015 0:00,B6,358,-8
11/01/2015 0:00,B6,358,7
12/01/2015 0:00,B6,358,-16
13/01/2015 0:00,B6,358,-14
14/01/2015 0:00,B6,358,24
02/01/2015 0:00,B6,359,22
03/01/2015 0:00,B6,359,117
04/01/2015 0:00,B6,359,-1
05/01/2015 0:00,B6,359,2
06/01/2015 0:00,B6,359,10
07/01/2015 0:00,B6,359,-25
08/01/2015 0:00,B6,359,5
09/01/2015 0:00,B6,359,0
10/01/2015 0:00,B6,359,-26
11/01/2015 0:00,B6,359,-29
12/01/2015 0:00,B6,359,-13
13/01/2015 0:00,B6,359,-35
14/01/2015 0:00,B6,359,-34
02/01/2015 0:00,B6,361,8
03/01/2015 0:00,B6,361,17
04/01/2015 0:00,B6,361,46
05/01/2015 0:00,B6,361,-9
06/01/2015 0:00,B6,361,49
07/01/2015 0:00,B6,361,27
08/01/2015 0:00,B6,361,53
09/01/2015 0:00,B6,361,7
10/01/2015 0:00,B6,361,6
11/01/2015 0:00,B6,361,-17
12/01/2015 0:00,B6,361,-14
13/01/2015 0:00,B6,361,5
14/01/2015 0:00,B6,361,13
02/01/2015 0:00,B6,362,-7
03/01/2015 0:00,B6,362,31
04/01/2015 0:00,B6,362,59
05/01/2015 0:00,B6,362,115
06/01/2015 0:00,B6,362,45
07/01/2015 0:00,B6,362,146
08/01/2015 0:00,B6,362,-6
09/01/2015 0:00,B6,362,152
10/01/2015 0:00,B6,362,12
11/01/2015 0:00,B6,362,-7
12/01/2015 0:00,B6,362,71
13/01/2015 0:00,B6,362,-4
14/01/2015 0:00,B6,362,22
02/01/2015 0:00,B6,365,-4
03/01/2015 0:00,B6,365,-10
04/01/2015 0:00,B6,365,10
05/01/2015 0:00,B6,365,-9
06/01/2015 0:00,B6,365,44
07/01/2015 0:00,B6,365,-4
08/01/2015 0:00,B6,365,-16
09/01/2015 0:00,B6,365,-2
10/01/2015 0:00,B6,365,1
11/01/2015 0:00,B6,365,94
12/01/2015 0:00,B6,365,99
13/01/2015 0:00,B6,365,0
14/01/2015 0:00,B6,365,12
02/01/2015 0:00,B6,366,3
03/01/2015 0:00,B6,366,-9
04/01/2015 0:00,B6,366,26
05/01/2015 0:00,B6,366,-4
06/01/2015 0:00,B6,366,53
07/01/2015 0:00,B6,366,-5
08/01/2015 0:00,B6,366,-11
09/01/2015 0:00,B6,366,-12
10/01/2015 0:00,B6,366,-1
11/01/2015 0:00,B6,366,
12/01/2015 0:00,B6,366,45
13/01/2015 0:00,B6,366,2
14/01/2015 0:00,B6,366,29
02/01/2015 0:00,B6,371,-12
03/01/2015 0:00,B6,371,-14
04/01/2015 0:00,B6,371,-12
05/01/2015 0:00,B6,371,7
06/01/2015 0:00,B6,371,-1
07/01/2015 0:00,B6,371,-7
08/01/2015 0:00,B6,371,-20
09/01/2015 0:00,B6,371,-7
10/01/2015 0:00,B6,371,11
11/01/2015 0:00,B6,371,-15
12/01/2015 0:00,B6,371,-13
13/01/2015 0:00,B6,371,-14
14/01/2015 0:00,B6,371,-12
06/01/2015 0:00,B6,381,146
07/01/2015 0:00,B6,381,10
08/01/2015 0:00,B6,381,-2
09/01/2015 0:00,B6,381,52
10/01/2015 0:00,B6,381,37
11/01/2015 0:00,B6,381,-6
12/01/2015 0:00,B6,381,2
13/01/2015 0:00,B6,381,-12
14/01/2015 0:00,B6,381,9
07/01/2015 0:00,B6,382,-6
08/01/2015 0:00,B6,382,-17
09/01/2015 0:00,B6,382,-16
10/01/2015 0:00,B6,382,3
11/01/2015 0:00,B6,382,-21
12/01/2015 0:00,B6,382,-7
13/01/2015 0:00,B6,382,-26
14/01/2015 0:00,B6,382,176
02/01/2015 0:00,B6,383,-9
03/01/2015 0:00,B6,383,-25
04/01/2015 0:00,B6,383,57
05/01/2015 0:00,B6,383,19
06/01/2015 0:00,B6,383,63
07/01/2015 0:00,B6,383,13
08/01/2015 0:00,B6,383,-16
09/01/2015 0:00,B6,383,91
10/01/2015 0:00,B6,383,-16
11/01/2015 0:00,B6,383,-16
12/01/2015 0:00,B6,383,0
13/01/2015 0:00,B6,383,-3
14/01/2015 0:00,B6,383,-11
02/01/2015 0:00,B6,384,-12
03/01/2015 0:00,B6,384,73
04/01/2015 0:00,B6,384,112
06/01/2015 0:00,B6,384,97
07/01/2015 0:00,B6,384,-18
08/01/2015 0:00,B6,384,-10
09/01/2015 0:00,B6,384,
10/01/2015 0:00,B6,384,-20
11/01/2015 0:00,B6,384,-5
12/01/2015 0:00,B6,384,49
13/01/2015 0:00,B6,384,-25
14/01/2015 0:00,B6,384,-12
02/01/2015 0:00,B6,389,-11
04/01/2015 0:00,B6,389,-18
05/01/2015 0:00,B6,389,7
06/01/2015 0:00,B6,389,106
07/01/2015 0:00,B6,389,14
08/01/2015 0:00,B6,389,72
09/01/2015 0:00,B6,389,-7
10/01/2015 0:00,B6,389,-15
11/01/2015 0:00,B6,389,-17
12/01/2015 0:00,B6,389,-3
13/01/2015 0:00,B6,389,-18
14/01/2015 0:00,B6,389,-13
02/01/2015 0:00,B6,390,-9
04/01/2015 0:00,B6,390,-9
05/01/2015 0:00,B6,390,-5
06/01/2015 0:00,B6,390,226
07/01/2015 0:00,B6,390,-2
08/01/2015 0:00,B6,390,68
09/01/2015 0:00,B6,390,1
10/01/2015 0:00,B6,390,-15
11/01/2015 0:00,B6,390,-15
12/01/2015 0:00,B6,390,2
13/01/2015 0:00,B6,390,-15
14/01/2015 0:00,B6,390,-15
02/01/2015 0:00,B6,391,-2
03/01/2015 0:00,B6,391,40
04/01/2015 0:00,B6,391,14
05/01/2015 0:00,B6,391,28
06/01/2015 0:00,B6,391,-9
07/01/2015 0:00,B6,391,16
08/01/2015 0:00,B6,391,-1
09/01/2015 0:00,B6,391,29
10/01/2015 0:00,B6,391,-5
11/01/2015 0:00,B6,391,-2
12/01/2015 0:00,B6,391,33
13/01/2015 0:00,B6,391,6
14/01/2015 0:00,B6,391,6
02/01/2015 0:00,B6,392,-12
03/01/2015 0:00,B6,392,
04/01/2015 0:00,B6,392,26
05/01/2015 0:00,B6,392,20
06/01/2015 0:00,B6,392,83
07/01/2015 0:00,B6,392,11
08/01/2015 0:00,B6,392,-5
09/01/2015 0:00,B6,392,30
10/01/2015 0:00,B6,392,-10
11/01/2015 0:00,B6,392,25
12/01/2015 0:00,B6,392,19
13/01/2015 0:00,B6,392,-6
14/01/2015 0:00,B6,392,13
02/01/2015 0:00,B6,394,-10
03/01/2015 0:00,B6,394,-6
04/01/2015 0:00,B6,394,-6
05/01/2015 0:00,B6,394,-4
02/01/2015 0:00,B6,395,-12
03/01/2015 0:00,B6,395,-22
04/01/2015 0:00,B6,395,39
05/01/2015 0:00,B6,395,12
06/01/2015 0:00,B6,395,9
07/01/2015 0:00,B6,395,-4
08/01/2015 0:00,B6,395,1
09/01/2015 0:00,B6,395,-5
10/01/2015 0:00,B6,395,-4
11/01/2015 0:00,B6,395,-15
12/01/2015 0:00,B6,395,-26
13/01/2015 0:00,B6,395,-13
14/01/2015 0:00,B6,395,62
02/01/2015 0:00,B6,398,19
03/01/2015 0:00,B6,398,-7
04/01/2015 0:00,B6,398,39
05/01/2015 0:00,B6,398,100
06/01/2015 0:00,B6,398,147
07/01/2015 0:00,B6,398,
08/01/2015 0:00,B6,398,15
09/01/2015 0:00,B6,398,83
10/01/2015 0:00,B6,398,4
11/01/2015 0:00,B6,398,-1
12/01/2015 0:00,B6,398,67
13/01/2015 0:00,B6,398,12
14/01/2015 0:00,B6,398,-8
02/01/2015 0:00,B6,400,-12
03/01/2015 0:00,B6,400,5
04/01/2015 0:00,B6,400,23
05/01/2015 0:00,B6,400,7
06/01/2015 0:00,B6,400,114
07/01/2015 0:00,B6,400,-12
08/01/2015 0:00,B6,400,124
09/01/2015 0:00,B6,400,-19
10/01/2015 0:00,B6,400,-24
11/01/2015 0:00,B6,400,7
12/01/2015 0:00,B6,400,-8
13/01/2015 0:00,B6,400,-17
14/01/2015 0:00,B6,400,-17
02/01/2015 0:00,B6,401,-9
03/01/2015 0:00,B6,401,-30
04/01/2015 0:00,B6,401,28
05/01/2015 0:00,B6,401,19
06/01/2015 0:00,B6,401,87
07/01/2015 0:00,B6,401,0
08/01/2015 0:00,B6,401,132
09/01/2015 0:00,B6,401,5
10/01/2015 0:00,B6,401,-25
11/01/2015 0:00,B6,401,-14
12/01/2015 0:00,B6,401,-6
13/01/2015 0:00,B6,401,-5
14/01/2015 0:00,B6,401,-6
02/01/2015 0:00,B6,402,-14
03/01/2015 0:00,B6,402,71
04/01/2015 0:00,B6,402,109
05/01/2015 0:00,B6,402,69
06/01/2015 0:00,B6,402,99
07/01/2015 0:00,B6,402,58
08/01/2015 0:00,B6,402,47
09/01/2015 0:00,B6,402,32
10/01/2015 0:00,B6,402,8
11/01/2015 0:00,B6,402,5
12/01/2015 0:00,B6,402,35
13/01/2015 0:00,B6,402,-10
14/01/2015 0:00,B6,402,-3
02/01/2015 0:00,B6,403,5
03/01/2015 0:00,B6,403,15
04/01/2015 0:00,B6,403,5
05/01/2015 0:00,B6,403,24
06/01/2015 0:00,B6,403,20
07/01/2015 0:00,B6,403,19
08/01/2015 0:00,B6,403,31
09/01/2015 0:00,B6,403,43
10/01/2015 0:00,B6,403,31
11/01/2015 0:00,B6,403,-13
12/01/2015 0:00,B6,403,-12
13/01/2015 0:00,B6,403,6
14/01/2015 0:00,B6,403,21
02/01/2015 0:00,B6,404,-11
03/01/2015 0:00,B6,404,3
04/01/2015 0:00,B6,404,-12
05/01/2015 0:00,B6,404,-17
08/01/2015 0:00,B6,404,7
09/01/2015 0:00,B6,404,13
11/01/2015 0:00,B6,404,-14
12/01/2015 0:00,B6,404,-16
02/01/2015 0:00,B6,405,1
03/01/2015 0:00,B6,405,12
04/01/2015 0:00,B6,405,-8
05/01/2015 0:00,B6,405,3
08/01/2015 0:00,B6,405,37
09/01/2015 0:00,B6,405,-9
11/01/2015 0:00,B6,405,10
12/01/2015 0:00,B6,405,-10
02/01/2015 0:00,B6,411,13
03/01/2015 0:00,B6,411,7
04/01/2015 0:00,B6,411,34
05/01/2015 0:00,B6,411,34
06/01/2015 0:00,B6,411,73
07/01/2015 0:00,B6,411,-1
08/01/2015 0:00,B6,411,6
09/01/2015 0:00,B6,411,141
10/01/2015 0:00,B6,411,22
11/01/2015 0:00,B6,411,-9
12/01/2015 0:00,B6,411,26
13/01/2015 0:00,B6,411,-8
14/01/2015 0:00,B6,411,-28
02/01/2015 0:00,B6,415,0
03/01/2015 0:00,B6,415,10
04/01/2015 0:00,B6,415,7
05/01/2015 0:00,B6,415,6
06/01/2015 0:00,B6,415,72
07/01/2015 0:00,B6,415,-19
08/01/2015 0:00,B6,415,-7
09/01/2015 0:00,B6,415,-8
10/01/2015 0:00,B6,415,-22
11/01/2015 0:00,B6,415,4
12/01/2015 0:00,B6,415,-5
13/01/2015 0:00,B6,415,-45
14/01/2015 0:00,B6,415,6
02/01/2015 0:00,B6,416,0
03/01/2015 0:00,B6,416,0
04/01/2015 0:00,B6,416,27
05/01/2015 0:00,B6,416,-9
06/01/2015 0:00,B6,416,-25
07/01/2015 0:00,B6,416,24
08/01/2015 0:00,B6,416,-17
09/01/2015 0:00,B6,416,0
10/01/2015 0:00,B6,416,-14
11/01/2015 0:00,B6,416,9
12/01/2015 0:00,B6,416,-9
13/01/2015 0:00,B6,416,17
14/01/2015 0:00,B6,416,13
02/01/2015 0:00,B6,417,-9
03/01/2015 0:00,B6,417,2
04/01/2015 0:00,B6,417,140
05/01/2015 0:00,B6,417,-14
06/01/2015 0:00,B6,417,43
07/01/2015 0:00,B6,417,-2
08/01/2015 0:00,B6,417,-13
09/01/2015 0:00,B6,417,-12
10/01/2015 0:00,B6,417,-16
11/01/2015 0:00,B6,417,16
12/01/2015 0:00,B6,417,-15
13/01/2015 0:00,B6,417,-27
14/01/2015 0:00,B6,417,-15
02/01/2015 0:00,B6,418,-7
04/01/2015 0:00,B6,418,170
05/01/2015 0:00,B6,418,13
06/01/2015 0:00,B6,418,49
07/01/2015 0:00,B6,418,76
09/01/2015 0:00,B6,418,56
10/01/2015 0:00,B6,418,-14
11/01/2015 0:00,B6,418,-10
12/01/2015 0:00,B6,418,36
13/01/2015 0:00,B6,418,-8
14/01/2015 0:00,B6,418,-8
02/01/2015 0:00,B6,423,-2
03/01/2015 0:00,B6,423,6
04/01/2015 0:00,B6,423,-7
05/01/2015 0:00,B6,423,13
06/01/2015 0:00,B6,423,64
07/01/2015 0:00,B6,423,-33
03/01/2015 0:00,B6,575,2
04/01/2015 0:00,B6,575,23
05/01/2015 0:00,B6,575,94
06/01/2015 0:00,B6,575,11
07/01/2015 0:00,B6,575,6
08/01/2015 0:00,B6,575,-17
09/01/2015 0:00,B6,575,57
10/01/2015 0:00,B6,575,-20
11/01/2015 0:00,B6,575,-2
12/01/2015 0:00,B6,575,-20
13/01/2015 0:00,B6,575,-12
14/01/2015 0:00,B6,575,-12
02/01/2015 0:00,B6,576,9
03/01/2015 0:00,B6,576,502
04/01/2015 0:00,B6,576,108
05/01/2015 0:00,B6,576,77
06/01/2015 0:00,B6,576,19
07/01/2015 0:00,B6,576,42
08/01/2015 0:00,B6,576,-7
09/01/2015 0:00,B6,576,37
10/01/2015 0:00,B6,576,-13
11/01/2015 0:00,B6,576,-2
12/01/2015 0:00,B6,576,16
13/01/2015 0:00,B6,576,-15
14/01/2015 0:00,B6,576,-8
02/01/2015 0:00,B6,577,-37
03/01/2015 0:00,B6,577,-15
04/01/2015 0:00,B6,577,10
05/01/2015 0:00,B6,577,-2
06/01/2015 0:00,B6,577,-34
07/01/2015 0:00,B6,577,-23
08/01/2015 0:00,B6,577,-21
09/01/2015 0:00,B6,577,-26
11/01/2015 0:00,B6,577,8
12/01/2015 0:00,B6,577,-27
13/01/2015 0:00,B6,577,-32
14/01/2015 0:00,B6,577,-16
02/01/2015 0:00,B6,578,2
03/01/2015 0:00,B6,578,3
04/01/2015 0:00,B6,578,38
05/01/2015 0:00,B6,578,32
06/01/2015 0:00,B6,578,13
07/01/2015 0:00,B6,578,8
08/01/2015 0:00,B6,578,1
09/01/2015 0:00,B6,578,11
11/01/2015 0:00,B6,578,279
12/01/2015 0:00,B6,578,101
13/01/2015 0:00,B6,578,-25
14/01/2015 0:00,B6,578,-5
02/01/2015 0:00,B6,581,3
04/01/2015 0:00,B6,581,6
05/01/2015 0:00,B6,581,21
06/01/2015 0:00,B6,581,38
07/01/2015 0:00,B6,581,22
08/01/2015 0:00,B6,581,-6
09/01/2015 0:00,B6,581,65
10/01/2015 0:00,B6,581,-4
11/01/2015 0:00,B6,581,128
12/01/2015 0:00,B6,581,-16
13/01/2015 0:00,B6,581,-14
14/01/2015 0:00,B6,581,2
02/01/2015 0:00,B6,582,3
04/01/2015 0:00,B6,582,68
05/01/2015 0:00,B6,582,64
02/01/2015 0:00,B6,583,0
03/01/2015 0:00,B6,583,6
04/01/2015 0:00,B6,583,28
05/01/2015 0:00,B6,583,19
07/01/2015 0:00,B6,583,101
08/01/2015 0:00,B6,583,-5
09/01/2015 0:00,B6,583,77
10/01/2015 0:00,B6,583,-6
11/01/2015 0:00,B6,583,-4
12/01/2015 0:00,B6,583,-23
13/01/2015 0:00,B6,583,9
14/01/2015 0:00,B6,583,45
02/01/2015 0:00,B6,584,3
03/01/2015 0:00,B6,584,6
04/01/2015 0:00,B6,584,23
05/01/2015 0:00,B6,584,14
06/01/2015 0:00,B6,584,12
07/01/2015 0:00,B6,584,96
08/01/2015 0:00,B6,584,12
09/01/2015 0:00,B6,584,90
10/01/2015 0:00,B6,584,-11
11/01/2015 0:00,B6,584,2
12/01/2015 0:00,B6,584,5
13/01/2015 0:00,B6,584,-3
14/01/2015 0:00,B6,584,60
02/01/2015 0:00,B6,585,-15
03/01/2015 0:00,B6,585,4
04/01/2015 0:00,B6,585,160
05/01/2015 0:00,B6,585,-7
06/01/2015 0:00,B6,585,7
07/01/2015 0:00,B6,585,29
08/01/2015 0:00,B6,585,-5
09/01/2015 0:00,B6,585,-12
10/01/2015 0:00,B6,585,-14
11/01/2015 0:00,B6,585,112
12/01/2015 0:00,B6,585,12
13/01/2015 0:00,B6,585,-17
14/01/2015 0:00,B6,585,-24
02/01/2015 0:00,B6,586,5
03/01/2015 0:00,B6,586,16
04/01/2015 0:00,B6,586,-16
05/01/2015 0:00,B6,586,29
06/01/2015 0:00,B6,586,17
07/01/2015 0:00,B6,586,20
08/01/2015 0:00,B6,586,
09/01/2015 0:00,B6,586,79
10/01/2015 0:00,B6,586,19
11/01/2015 0:00,B6,586,-8
12/01/2015 0:00,B6,586,-9
13/01/2015 0:00,B6,586,-6
14/01/2015 0:00,B6,586,31
02/01/2015 0:00,B6,589,-11
03/01/2015 0:00,B6,589,-11
04/01/2015 0:00,B6,589,30
05/01/2015 0:00,B6,589,14
08/01/2015 0:00,B6,589,-7
09/01/2015 0:00,B6,589,77
10/01/2015 0:00,B6,589,-19
11/01/2015 0:00,B6,589,-10
12/01/2015 0:00,B6,589,14
02/01/2015 0:00,B6,590,-12
03/01/2015 0:00,B6,590,-7
04/01/2015 0:00,B6,590,15
05/01/2015 0:00,B6,590,-8
06/01/2015 0:00,B6,590,163
07/01/2015 0:00,B6,590,-4
08/01/2015 0:00,B6,590,-12
09/01/2015 0:00,B6,590,56
10/01/2015 0:00,B6,590,-9
11/01/2015 0:00,B6,590,-10
12/01/2015 0:00,B6,590,11
13/01/2015 0:00,B6,590,-14
14/01/2015 0:00,B6,590,-9
02/01/2015 0:00,B6,595,-7
03/01/2015 0:00,B6,595,93
04/01/2015 0:00,B6,595,203
05/01/2015 0:00,B6,595,13
02/01/2015 0:00,B6,597,27
04/01/2015 0:00,B6,597,-9
05/01/2015 0:00,B6,597,
06/01/2015 0:00,B6,597,29
07/01/2015 0:00,B6,597,4
08/01/2015 0:00,B6,597,
09/01/2015 0:00,B6,597,35
11/01/2015 0:00,B6,597,15
12/01/2015 0:00,B6,597,-27
13/01/2015 0:00,B6,597,-22
14/01/2015 0:00,B6,597,-32
02/01/2015 0:00,B6,598,8
04/01/2015 0:00,B6,598,-18
05/01/2015 0:00,B6,598,175
06/01/2015 0:00,B6,598,8
07/01/2015 0:00,B6,598,-4
08/01/2015 0:00,B6,598,99
09/01/2015 0:00,B6,598,12
11/01/2015 0:00,B6,598,3
12/01/2015 0:00,B6,598,13
13/01/2015 0:00,B6,598,-2
14/01/2015 0:00,B6,598,8
02/01/2015 0:00,B6,599,-12
03/01/2015 0:00,B6,599,18
04/01/2015 0:00,B6,599,38
05/01/2015 0:00,B6,599,6
06/01/2015 0:00,B6,599,233
07/01/2015 0:00,B6,599,-4
08/01/2015 0:00,B6,599,-8
09/01/2015 0:00,B6,599,1
10/01/2015 0:00,B6,599,-23
11/01/2015 0:00,B6,599,-16
12/01/2015 0:00,B6,599,
13/01/2015 0:00,B6,599,-27
14/01/2015 0:00,B6,599,29
02/01/2015 0:00,B6,601,-11
03/01/2015 0:00,B6,601,-2
04/01/2015 0:00,B6,601,-9
05/01/2015 0:00,B6,601,-2
06/01/2015 0:00,B6,601,-8
07/01/2015 0:00,B6,601,6
08/01/2015 0:00,B6,601,-22
09/01/2015 0:00,B6,601,-9
10/01/2015 0:00,B6,601,0
11/01/2015 0:00,B6,601,-2
12/01/2015 0:00,B6,601,-12
13/01/2015 0:00,B6,601,-4
14/01/2015 0:00,B6,601,-11
02/01/2015 0:00,B6,602,-2
03/01/2015 0:00,B6,602,11
04/01/2015 0:00,B6,602,23
05/01/2015 0:00,B6,602,1
06/01/2015 0:00,B6,602,51
07/01/2015 0:00,B6,602,18
08/01/2015 0:00,B6,602,-12
09/01/2015 0:00,B6,602,10
11/01/2015 0:00,B6,602,-3
12/01/2015 0:00,B6,602,-10
13/01/2015 0:00,B6,602,-16
14/01/2015 0:00,B6,602,17
02/01/2015 0:00,B6,603,13
03/01/2015 0:00,B6,603,22
04/01/2015 0:00,B6,603,36
05/01/2015 0:00,B6,603,11
06/01/2015 0:00,B6,603,66
07/01/2015 0:00,B6,603,14
08/01/2015 0:00,B6,603,-4
09/01/2015 0:00,B6,603,10
11/01/2015 0:00,B6,603,4
12/01/2015 0:00,B6,603,-18
13/01/2015 0:00,B6,603,-16
14/01/2015 0:00,B6,603,-34
02/01/2015 0:00,B6,605,-14
03/01/2015 0:00,B6,605,38
04/01/2015 0:00,B6,605,-5
05/01/2015 0:00,B6,605,12
06/01/2015 0:00,B6,605,9
07/01/2015 0:00,B6,605,10
08/01/2015 0:00,B6,605,-15
09/01/2015 0:00,B6,605,-7
10/01/2015 0:00,B6,605,-9
11/01/2015 0:00,B6,605,-17
12/01/2015 0:00,B6,605,-12
02/01/2015 0:00,B6,606,-5
03/01/2015 0:00,B6,606,129
04/01/2015 0:00,B6,606,-2
05/01/2015 0:00,B6,606,-9
06/01/2015 0:00,B6,606,28
07/01/2015 0:00,B6,606,-17
08/01/2015 0:00,B6,606,-17
09/01/2015 0:00,B6,606,-11
10/01/2015 0:00,B6,606,-18
11/01/2015 0:00,B6,606,-25
12/01/2015 0:00,B6,606,-5
13/01/2015 0:00,B6,606,-14
14/01/2015 0:00,B6,606,-32
02/01/2015 0:00,B6,611,34
03/01/2015 0:00,B6,611,4
04/01/2015 0:00,B6,611,188
05/01/2015 0:00,B6,611,-7
06/01/2015 0:00,B6,611,54
07/01/2015 0:00,B6,611,0
08/01/2015 0:00,B6,611,3
09/01/2015 0:00,B6,611,44
10/01/2015 0:00,B6,611,83
11/01/2015 0:00,B6,611,89
12/01/2015 0:00,B6,611,-17
13/01/2015 0:00,B6,611,-29
14/01/2015 0:00,B6,611,-24
08/01/2015 0:00,B6,615,-6
09/01/2015 0:00,B6,615,61
10/01/2015 0:00,B6,615,13
11/01/2015 0:00,B6,615,7
12/01/2015 0:00,B6,615,-15
13/01/2015 0:00,B6,615,-34
14/01/2015 0:00,B6,615,-29
08/01/2015 0:00,B6,616,-13
09/01/2015 0:00,B6,616,47
10/01/2015 0:00,B6,616,-17
